date,constant,rolling_20d,rolling_60d,ewma_0.94,garch,egarch,gjr
2025-05-07,0.45937854980489196,0.290170731049872,0.43171812290841216,0.3583141112288007,0.37677150417625577,0.36641807903210183,0.3667664575191248
2025-05-08,0.45920815591884245,0.2904370684244429,0.43131305110510293,0.34752108184471997,0.3685862683521316,0.3483047630434051,0.3610331269038044
2025-05-09,0.45984649703301494,0.35003746990733325,0.4266452897544787,0.41885279349788823,0.48360719158549953,0.4224832891950243,0.41406034551248044
2025-05-10,0.45967844333930585,0.3529277152814705,0.4222796518647131,0.40622073088955607,0.4561758843102408,0.3992544185784361,0.4013665302962925
2025-05-11,0.4595583699958153,0.35224073185055704,0.4099087333576576,0.3991991822893846,0.4401482121196436,0.3939148758193703,0.3936251405492113
2025-05-12,0.45939698211502955,0.35076836906547737,0.41019624210519473,0.38765771592482173,0.4214112823721725,0.3826657215251586,0.3854289515046453
2025-05-13,0.45926343785877605,0.28121155042843493,0.4048988808941361,0.37894011861498605,0.4107006401558558,0.38908648387365985,0.38443917977617176
2025-05-14,0.4591236489445172,0.2825770380353181,0.40000379185211526,0.3709627084885091,0.400472206466992,0.3809452758290476,0.3780173402304553
2025-05-15,0.45896393075811837,0.28539345293606666,0.4005215856483706,0.3604306611759426,0.38945563588603643,0.3730011052414721,0.3726253294786987
2025-05-16,0.4587944849245654,0.2853181607227452,0.3972406430464042,0.34953547560772286,0.3787294976059351,0.3532491389199405,0.3659144124026663
2025-05-17,0.4586274633292011,0.28581007792724494,0.3963802112489363,0.3390223388081336,0.370637781894231,0.34209996194955744,0.36084446990043284
2025-05-18,0.4584612490866705,0.28246746381348636,0.3944617318746072,0.3288852662783683,0.3643102886830294,0.3337783400699506,0.3567684124499389
2025-05-19,0.45848117588738224,0.29676232939454666,0.3870113454489805,0.3416417362609389,0.39048139267507403,0.3610606514226956,0.36721928767509115
2025-05-20,0.4583282789980497,0.29711299491615467,0.3810412497803464,0.33265164052328805,0.38249673943868867,0.3608851587546601,0.3649714085416635
2025-05-21,0.4581805824823093,0.2966017917734195,0.381140736338575,0.3254552741956326,0.37652143673004174,0.3552056250131461,0.3611300304318007
2025-05-22,0.45814885031417746,0.2989687486556173,0.383693508344582,0.3325900483375456,0.391083386458379,0.3720802688426817,0.3668219864432983
2025-05-23,0.4580398519727334,0.3016164378554674,0.38205732803717957,0.33012545395351617,0.38965897394792354,0.3736921868923271,0.3656112821406129
2025-05-24,0.4581999313304386,0.3390724438156775,0.39159485105757763,0.35462894606667344,0.43229673458827156,0.45068755800323734,0.4277624069391358
2025-05-25,0.4580344100333905,0.32879996280988405,0.3915102126243767,0.34430917287506135,0.4138018341771935,0.42003644548131186,0.4126593760170672
2025-05-26,0.4578886756395317,0.32907717154138966,0.3912292186692494,0.3368241131490959,0.40177442910188166,0.4039607220228884,0.4011905380199647
2025-05-27,0.4577222476188006,0.3247767706505872,0.39122546291869137,0.3268822970106678,0.38767813529871537,0.3798206825092084,0.3889593079779161
2025-05-28,0.4575598109479086,0.32662457839717485,0.38418619639235296,0.31731958262641585,0.37851980510654165,0.3684347215891521,0.38103075190582114
2025-05-29,0.4574211698839207,0.24943686148019228,0.3819269172179698,0.31057939527848516,0.3751917530263167,0.3741367051959382,0.3792995561106818
2025-05-30,0.4573431932038998,0.2613582630532968,0.3849692667414668,0.31103921489473524,0.38267258618658884,0.3998564691303756,0.39030044491998084
2025-05-31,0.4572312145964123,0.26136023380114853,0.38713346753340006,0.30756911919207813,0.3829495710667841,0.41033324818560096,0.39241982550389
2025-06-01,0.45706953689851837,0.2614605730599737,0.3828710011201408,0.29915646794319917,0.37436423705157384,0.38980922417963554,0.3831787743131555
2025-06-02,0.4569178912786823,0.25886365921587,0.3759273745258314,0.29248043857792977,0.36893260229763036,0.3771192312182399,0.37599321148224646
2025-06-03,0.45675149808216425,0.2551822110423172,0.3758993423754976,0.2836959981895031,0.3622929626701043,0.3575892964504762,0.3689262136647519
2025-06-04,0.4565905452940753,0.25460472431945586,0.37617887124217875,0.27554743093429257,0.3580598528249525,0.35030492578573386,0.364201775357372
2025-06-05,0.45643598376291333,0.2560136718627776,0.37645692618560456,0.2683993752059099,0.35582577264485915,0.34949797485285183,0.3616185833623157
2025-06-06,0.45646444434513445,0.27827591442033245,0.3566876652534199,0.28538762213317204,0.38534193443284004,0.40493883422219373,0.39771446050270465
2025-06-07,0.456441832337927,0.2958490978827319,0.35942340092891717,0.29692899853977023,0.3975907592467811,0.4118720918490144,0.3965778090724338
2025-06-08,0.4562990966614387,0.27620340195186277,0.3486982105828008,0.29147878967883734,0.38895065041379984,0.39776251052365486,0.3878681436411455
2025-06-09,0.45613347472923926,0.2747768294318163,0.3096750819109438,0.2826751674838866,0.37854064866632975,0.37415770251203967,0.3789791378542136
2025-06-10,0.4563135755760682,0.3114338555588905,0.3079931000382771,0.32011367035117355,0.42267245258826547,0.4063747046567149,0.39437744569666433
2025-06-11,0.4561484677853575,0.2968296049925232,0.2955942212839148,0.3103644399870971,0.4063359741887081,0.3824792279514938,0.38459861420046765
2025-06-12,0.45602985067530943,0.29339700079560455,0.2957867765415124,0.305965115648796,0.400515179495551,0.3931734573615639,0.38600665093042513
2025-06-13,0.4560039840401643,0.27290453436522316,0.2982720813640323,0.312619430773868,0.41039899138084257,0.4279650347448756,0.40573143822089847
2025-06-14,0.45583903030258566,0.27233720901055386,0.2980407187754902,0.3031540527262171,0.3961139896386166,0.39887245076589933,0.39419083666813054
2025-06-15,0.4556835217982259,0.26897759938851673,0.29726060450475067,0.2947918515496427,0.3861210614179365,0.38796429422045214,0.38634219967279126
2025-06-16,0.45551887804943236,0.268417734768997,0.29733566362707364,0.2858263760391745,0.3762506393658378,0.36495986545155895,0.3776859694919639
2025-06-17,0.455377676089255,0.2724139338707363,0.29749087136614233,0.28088714571166373,0.3673873837684282,0.3561650865322689,0.36788532824157866
2025-06-18,0.4553061400046888,0.2791819349699679,0.30115746308857405,0.28382138154447906,0.37572409996759887,0.38514312310243176,0.38088852886667923
2025-06-19,0.4551425605759106,0.27053454693694085,0.30107558220222425,0.27537494683654923,0.3670322962948556,0.3645948369654256,0.37248617123956446
2025-06-20,0.4549802358075615,0.2645466486473239,0.301254530172981,0.26708787294442565,0.3601503182003034,0.3505854701781555,0.3656449804446132
2025-06-21,0.4548561517141754,0.2678790943788654,0.2989869466293253,0.26393770175778886,0.36116387279704565,0.36335210007648455,0.368040180420423
2025-06-22,0.4547173215163413,0.2671361621117622,0.2679507353967795,0.25894352004184223,0.35943774238243914,0.36739564234995914,0.3668774341132323
2025-06-23,0.4545895474159043,0.2694897634884948,0.26948252385735094,0.2556596143108159,0.35992179826051257,0.3757272345805629,0.3682394785182491
2025-06-24,0.454820203422581,0.317949374074111,0.28421546509819534,0.30444045906146744,0.41386383112216696,0.41106751213510284,0.38877579583244276
2025-06-25,0.4546592755987618,0.31719057254247424,0.2839687203324704,0.29566851737916294,0.39912688238194133,0.3882313052040761,0.37936394749557906
2025-06-26,0.4545220546330668,0.297475811416695,0.2846945684549536,0.29069204044868785,0.39016699826129186,0.37879950525325107,0.37292495036230805
2025-06-27,0.45436357519198906,0.28335510674221565,0.28393508978973203,0.2822108349330512,0.37984726141255226,0.3663616973467096,0.3666269533924867
2025-06-28,0.4542008165321079,0.28069579485276364,0.28306498568159605,0.2736533887916904,0.3704092414662883,0.34707377241834714,0.36026934261549143
2025-06-29,0.4540385278809393,0.2807245033631616,0.2823771451137216,0.26545901886707696,0.3625951489959733,0.3320270072514712,0.35487786993896814
2025-06-30,0.45389167790937013,0.23693031011201432,0.2827181909760121,0.26021005958639243,0.3584636577174685,0.328532514542489,0.3514132848252787
2025-07-01,0.4537606215159558,0.23997492118067715,0.28045720500448196,0.25623924500151113,0.35834386142108865,0.34130030844985765,0.3543767589822045
2025-07-02,0.4536397030204153,0.23939875283214568,0.28215204947418215,0.25384924373571377,0.35997810739887726,0.35625556926808455,0.3590423095493284
2025-07-03,0.45364350091174643,0.2459589678912327,0.2868609637093491,0.27220608689821557,0.38017126908151033,0.37432125958883916,0.36575159687940173
2025-07-04,0.45348939389365195,0.2468100863819017,0.2843587504825031,0.265412837436194,0.3717512631214807,0.36095398577232246,0.36006764021639054
2025-07-05,0.4533767173441786,0.252388923653471,0.28654642382832846,0.26361331628369433,0.37213117878745927,0.37555616650206247,0.3654284522756761
2025-07-06,0.4532153633719118,0.2523857004000004,0.2836991074858443,0.25568077354334995,0.3640062648482666,0.35553170197924644,0.359255946564383
2025-07-07,0.4530675016814186,0.25115079829207176,0.28408554101087796,0.25048625344234987,0.3592952035861751,0.3476149830443217,0.35496810583093213
2025-07-08,0.4529243515140787,0.24071478075735606,0.2539137328130659,0.24511224864305955,0.35022865525502844,0.3458850110930734,0.3485710633915555
2025-07-09,0.45276832232396125,0.2411559021715647,0.25401496764905446,0.2387898184978333,0.3453835830685022,0.33476598231153326,0.3442799303507445
2025-07-10,0.4526930432958935,0.25055874555633045,0.25555478591977576,0.24656038649327752,0.3542666209143217,0.34506616589662764,0.34676200312863287
2025-07-11,0.45286172174148254,0.27761102132396015,0.2683859243709201,0.28921370633387156,0.39813252313967085,0.3803669405896927,0.36680616873455485
2025-07-12,0.4527301860894906,0.2719365946012161,0.2676622091462955,0.28505460880803785,0.3893691222402975,0.3725906000855273,0.36167949044988484
2025-07-13,0.45257033355426396,0.26382682786612066,0.26677453506632065,0.2763839392594467,0.3779663524840577,0.35414029986270756,0.3552909070672866
2025-07-14,0.4524446967222325,0.2250219301752911,0.26736842103140296,0.2736831346725656,0.37322778372692117,0.35192891650668273,0.35226623165063226
2025-07-15,0.45228968188602775,0.22493097948270013,0.2674723785312144,0.2664240668318339,0.3648020631081742,0.3400783100716132,0.34746236434051136
2025-07-16,0.4521961042396524,0.23841747454629236,0.27036979175607007,0.2669162457478831,0.36806104572608495,0.36326954214949886,0.3578329387996852
2025-07-17,0.45204623456777016,0.2365356009142962,0.2704131967847848,0.26072387916450634,0.36115981560268445,0.3520926415541932,0.35259000897603293
2025-07-18,0.45188911307504737,0.23605145987685047,0.26360005434384715,0.2534251613437623,0.3542297934609845,0.33839336602311537,0.34754340569919856
2025-07-19,0.45175724139801476,0.24287609941529245,0.26413204319372824,0.24925842689642347,0.3529483629235946,0.346997342033915,0.349314190539425
2025-07-20,0.45159841625753216,0.2428434970880282,0.26347479902700743,0.24167399845417958,0.34711388436447305,0.33213186563319913,0.34466707852250067
2025-07-21,0.45144749548824886,0.23847106048566094,0.2585429082151175,0.2352574076440513,0.34365755639084494,0.32988067245722086,0.3424883397498395
2025-07-22,0.4512885106903097,0.22925853479863534,0.2561210630872666,0.2281368889954142,0.33918660063947714,0.3153323602605056,0.3387169059077217
2025-07-23,0.4512139686530562,0.21931009982546504,0.24548904213764322,0.23682298520469533,0.34921760357197745,0.3285809820980302,0.34207740014342425
2025-07-24,0.4510807972645589,0.22568065309053773,0.24671018291377653,0.23310041267823453,0.34844060746704253,0.3377106850504662,0.3442633572884878
2025-07-25,0.4509259230846912,0.21649297947359422,0.24606045083427025,0.22635413399143514,0.3439345735643055,0.32997909392406777,0.34108677354737266
2025-07-26,0.45077783661157256,0.2197292288282346,0.24651362455536865,0.22077237999738802,0.34137640633691696,0.32971494304507326,0.3399287894758386
2025-07-27,0.4506201441184104,0.2189918125098351,0.24627011112234443,0.21429425242019426,0.33732225604594857,0.3169445273968469,0.3365715132642321
2025-07-28,0.45048885311844156,0.21591844658295206,0.24596740619510346,0.21357860156124928,0.33820751950664146,0.3184050768927932,0.33578347229810246
2025-07-29,0.4503683709561227,0.22484587962434505,0.24364335589169223,0.21293237596977568,0.33179100691785085,0.3276795509841533,0.33347673264653177
2025-07-30,0.4502108737728001,0.2151305451844932,0.24094155680629356,0.20644561226927927,0.32766051209016656,0.31390173412121203,0.32975024868594127
2025-07-31,0.45005396574127804,0.15872865255454854,0.2408755226373313,0.20017891951880903,0.3242407783943891,0.30356279812353526,0.32665092711787425
2025-08-01,0.44996454838734995,0.16446021312986076,0.2436734161567652,0.205784015966716,0.3335798247602848,0.3320444193352299,0.34004765046763025
2025-08-02,0.44990277086929414,0.1796378099445095,0.24806874960125075,0.2156703195071394,0.3459325995167587,0.3642404581846339,0.3572122025002726
2025-08-03,0.4497582132878587,0.17008247786777977,0.24839377349224312,0.21086397781233368,0.3420515586157131,0.35985400252696176,0.35313656363659784
2025-08-04,0.44963964442502985,0.17894864544157166,0.2494367209939352,0.2126248217461393,0.3423131067355951,0.3566278368865319,0.3496131948435747
2025-08-05,0.44949098874615534,0.17300634067228743,0.24077998476609566,0.20818850640379646,0.3377376529800365,0.34476173538629773,0.3442497522710448
2025-08-06,0.44935055002317836,0.17106571699696435,0.23570043791487963,0.20428027851639025,0.3357376037990986,0.3456208393617683,0.3428354402976845
2025-08-07,0.44920295555111317,0.17300309620026805,0.2351105435441746,0.20034664199085206,0.33225000842440294,0.33569746813274476,0.33844889785319426
2025-08-08,0.44912815265706163,0.18792017441604827,0.23863371855508855,0.21141412252199898,0.34117183688924546,0.34409149639374653,0.3404413935979102
2025-08-09,0.4489841789577875,0.18943600441687405,0.22367434773082676,0.2067111640648449,0.33793312503180145,0.34244538891480397,0.3386357504874237
2025-08-10,0.4488295106630267,0.1885958532759596,0.2237232307011248,0.2005121836170278,0.33315537953167507,0.32990782800775054,0.33449043324384437
2025-08-11,0.44877725803265545,0.2075226949809394,0.22633349076415443,0.21579340374670372,0.3455240475892446,0.3425096995256675,0.33886776922264056
2025-08-12,0.44862821929350916,0.19296854983397904,0.2196730888473271,0.21005801506611074,0.3406465569315577,0.33670305438907705,0.33597521378191975
2025-08-13,0.44849661950089303,0.19419889023474413,0.22065088788398474,0.20905854746857705,0.3388572570093845,0.3333568027893091,0.3337554499356438
2025-08-14,0.44846613392594736,0.21378160611884622,0.22548555020395605,0.22718236760391236,0.35360751254176653,0.34839469752285535,0.33997701838530636
2025-08-15,0.4486453188706614,0.2608201035768003,0.24217543651314327,0.2705680880284539,0.3987990189755684,0.4260591969902087,0.4066750236737744
2025-08-16,0.44850635001798317,0.2624050801003515,0.24218341225884357,0.26421941170499624,0.3880848081552296,0.4143217840195696,0.39686942310751533
2025-08-17,0.44835124914237745,0.2580491760633793,0.23771626896402154,0.2561887430896386,0.37609530859781987,0.38613098511464833,0.38490632281186793
2025-08-18,0.4481966556184654,0.25408649682918305,0.23776174336084355,0.24838743437081745,0.36578212238897345,0.36453249303184554,0.37449483432227904
2025-08-19,0.4480664437068629,0.25662422178226896,0.2389535969518643,0.2440794902677597,0.35435863262203116,0.3620079375920314,0.3652865160554003
2025-08-20,0.4480916635895803,0.2763020100121481,0.24556303680713024,0.2628588895234621,0.3745086833517161,0.40687394278758077,0.3936935045180254
2025-08-21,0.44796407953397743,0.2746369271359041,0.24537333095744548,0.2596614108661553,0.3676422320101012,0.3938308015788731,0.38375306743335386
